Id,SalePrice
2734,152154.67706805115
2735,127877.4664355716
2736,152984.30626184033
2737,121671.6406731127
2738,141147.60963361425
2739,179378.11876786558
2740,133496.19340272123
2741,147608.73065517624
2742,158516.9800233363
2743,136348.35559736236
2744,160158.01597116864
2745,138752.76921241326
2746,154694.34694859703
2747,160664.63653669533
2748,129931.60067517863
2749,146651.94228388203
2750,159991.93148930368
2751,167042.4616698109
2752,220377.24999497226
2753,186833.75201384947
2754,249767.49698389065
2755,129351.87238680135
2756,110980.19048415244
2757,104313.42181060786
2758,80395.67138996285
2759,154231.86993218382
2760,155164.35891149702
2761,151138.49886303415
2762,152596.52348658157
2763,217208.10045455614
2764,157589.71441213335
2765,274186.4683133451
2766,150163.78170215982
2767,111581.25436287327
2768,145429.36344911836
2769,138111.6160946236
2770,132666.3880303039
2771,120687.28157127193
2772,120632.35434677335
2773,127653.42598363491
2774,131281.6302547114
2775,112691.94065332165
2776,146027.9450613637
2777,117713.88950064323
2778,126352.90068013816
2779,131815.20836641593
2780,110942.23858910576
2781,104971.99799242476
2782,89243.3632127476
2783,108438.92853346844
2784,114270.91024697373
2785,125348.77418715063
2786,72388.88771274473
2787,122864.15888790473
2788,78273.25367347608
2789,191929.17671833807
2790,110828.3383639479
2791,114008.50515217593
2792,86978.93875658906
2793,190730.40324768197
2794,94994.22739590182
2795,109549.63534167175
2796,125126.11843959746
2797,234537.69104859728
2798,126938.40199830577
2799,132333.59468712204
2800,87619.63244782637
2801,101583.16118305348
2802,165181.03776896396
2803,167456.17930442566
2804,172339.38724786945
2805,118594.0784435716
2806,77366.44059420463
2807,153100.7468138438
2808,157619.62818954772
2809,136720.5068114091
2810,136069.01172978035
2811,158688.58477988423
2812,136592.15877192543
2813,181643.3719513937
2814,162838.94089520237
2815,135052.85860766604
2816,228782.06849788988
2817,174013.23205649244
2818,138674.53593188367
2819,144392.0537326012
2820,139191.03917469
2821,119868.3618509485
2822,245263.88615347038
2823,266488.86127435876
2824,219335.8508176986
2825,199831.8981247436
2826,133988.1593841382
2827,145441.33242706125
2828,221915.12204555763
2829,195234.31153669138
2830,197203.97575125747
2831,163462.62196023652
2832,231748.94255629918
2833,237104.5126562709
2834,185292.15379634107
2835,174263.88361842756
2836,164685.08073355223
2837,174522.4105395509
2838,172298.91007390726
2839,206644.58222633667
2840,163613.59772450986
2841,191433.92673315725
2842,205810.27302954378
2843,160035.7139663056
2844,153629.7102212215
2845,123819.45261146883
2846,188911.73583124834
2847,197515.83734792602
2848,203724.9221083162
2849,183491.1706363089
2850,249191.53320714214
2851,234028.11377301058
2852,227329.14957203684
2853,224225.76940946357
2854,136755.5507264935
2855,175088.67287384727
2856,172416.9126026678
2857,161115.64660986944
2858,177028.01320027912
2859,126093.49623543897
2860,117592.97134856605
2861,162937.5752816332
2862,179129.77026110052
2863,135544.0556304313
2864,253470.00070290963
2865,127436.0574102289
2866,140371.04947426345
2867,98932.42774567858
2868,107380.78044852431
2869,128754.80543150764
2870,154366.64813142986
2871,114166.3457843981
2872,69942.68258767502
2873,136503.57954687954
2874,148705.44663056816
2875,119811.67912834791
2876,163934.64255421094
2877,138977.09189275943
2878,157325.25184836125
2879,154730.55656082663
2880,106093.06468002911
2881,166082.9898730657
2882,181118.06601361878
2883,167788.07986381126
2884,201651.9164702789
2885,206775.85374523708
2886,239582.53089808137
2887,106106.25956371821
2888,119695.76735610607
2889,71239.19925945952
2890,77022.50390722927
2891,139166.0013427429
2892,118143.25672608126
2893,146198.03007318467
2894,99198.64374588794
2895,227217.59843413922
2896,213310.5929237773
2897,197292.25365669618
2898,156667.1175678801
2899,180403.1728688812
2900,162206.57533288238
2901,217817.9866280725
2902,185394.12371536996
2903,281010.20102009986
2904,292957.70753506327
2905,157077.05938029537
2906,182467.03577828617
2907,115534.47843975441
2908,133413.9041418576
2909,154487.5411350919
2910,76060.63886799161
2911,88368.27116470222
2912,169314.86912776204
2913,98768.08303836694
2914,85447.86510491408
2915,90713.61774772785
2916,93504.30235198054
2917,193936.64668194432
2918,124466.16610144348
2919,215109.29922333124
